"August 9, 2022",Carr Joins Sullivan in Alaska,Carr Joins Senator Sullivan in Alaska with Broadband Officials,News Relea,"Media Relations, Office of Commissioner C","Events Focus on Expanding Connectivity, Telehealth, Workforce, and New Federal Program",https://docs.fcc.gov/public/attachments/DOC-386086A1.pdf,https://www.fcc.gov/document/carr-joins-sullivan-alaska
"June 9, 2022",FCC Announces Over $244M in Emergency Connectivity Funding,CC Announces Over $244 Million In Emergency Connectivity Funding For Schools And Libraries To Help Close The Homework Gap,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affai",Over $5.1 Billion in Program Funding to Date Will Support 12.7 Million Students Across the Country,https://docs.fcc.gov/public/attachments/DOC-384126A1.pdf,https://www.fcc.gov/document/fcc-announces-over-244m-emergency-connectivity-funding
"June 9, 2022",FCC Seeks Input on Offshore Spectrum Needs and Uses,acilitating Access to Spectrum for Offshore Uses and Operations,Notice of Inquir,Wireless Telecommunication,unknown,https://docs.fcc.gov/public/attachments/FCC-22-41A1.pdf,https://www.fcc.gov/document/fcc-seeks-input-offshore-spectrum-needs-and-uses-0
"June 8, 2022",FCC Proposes Transparency Rules for Affordable Connectivity Program,Affordable Connectivity Program,Notice of Proposed Rulemaking,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-22-44A1.pdf,https://www.fcc.gov/document/fcc-proposes-transparency-rules-affordable-connectivity-program
"June 8, 2022",FCC Proposes Fine for Interrupting Communications During Wildfire,"In the Matter of Jason M. Frawley Licensee of Amateur Radio Station WA7CQ, Lewiston, Idaho","Notice of Apparent Liability For Forfeiture, NAL",Enforcement,unknown,https://docs.fcc.gov/public/attachments/FCC-22-43A1.pdf,https://www.fcc.gov/document/fcc-proposes-fine-interrupting-communications-during-wildfire
"June 8, 2022",FCC Announces New Policy to Again Allow Scheduled Visitor Meetings,CC To Allow Pre-Scheduled Meetings With Visitors At New L Street Headquarters,News Relea,"Media Relations, Office of Chairwoman Rosenworcel","FCC Chairwoman Jessica Rosenworcel announces that, beginning on June 9 the FCC will permit visitors with scheduled appointments, in conjunction with safety protocol",https://docs.fcc.gov/public/attachments/DOC-384087A1.pdf,https://www.fcc.gov/document/fcc-announces-new-policy-again-allow-scheduled-visitor-meetings
"June 8, 2022",FCC Updates Facility Policies to Allow Scheduled Visitor Meetings,CC Announces Updated Policy On Visitors; Requiring Scheduled Appointments To Its Facilities,Public Noti,"Managing Director, Media Relation","Beginning on June 9, the FCC will permit visitors with scheduled appointments, in conjunction with safety protocols identified by the Safer Federal Workforce Task Force, to enter its facilities including its new headquarters at 45 L Street NE",https://docs.fcc.gov/public/attachments/DOC-384086A1.pdf,https://www.fcc.gov/document/fcc-updates-facility-policies-allow-scheduled-visitor-meetings
"June 8, 2022",FCC Denies in Part and Grants in Part AT&T's Application for Review,"In the Matter of AT&T Florida v. Florida Power & Light Co., Order on Review",Order on Review,Enforcement,unknown,https://docs.fcc.gov/public/attachments/FCC-22-45A1.pdf,https://www.fcc.gov/document/fcc-denies-part-and-grants-part-atts-application-review
"June 8, 2022",FCC Denies AT&T's Application for Review,"In the Matter of AT&T Florida v. Florida Power & Light Co., Order on Review",Order on Review,Enforcement,unknown,https://docs.fcc.gov/public/attachments/FCC-22-46A1.pdf,https://www.fcc.gov/document/fcc-denies-atts-application-review
"June 7, 2022","Deletion of Item from June 8, 2022 Open Meeting","Deletion of Item from June 8, 2022 Open Meeting",Sunshi,Managing Directo,Sunshine N,https://docs.fcc.gov/public/attachments/DOC-384046A1.pdf,https://www.fcc.gov/document/deletion-item-june-8-2022-open-meeting-0
"June 7, 2022","Deletion Of Item From June 8, 2022 Open Meeting","Deletion Of Item From June 8, 2022 Open Meeting",Sunshi,Managing Directo,Sunshine N,https://docs.fcc.gov/public/attachments/DOC-384043A1.pdf,https://www.fcc.gov/document/deletion-item-june-8-2022-open-meeting
"June 7, 2022",FCC Seeks Comment on Channel 6 LPTV Stations Maintaining FM Service,Amendment of Parts 73 and 74 of the Commission's Rules to Establish Rules for Digital Low Power Television and Television Translator Stations,Notice of Proposed Rulemaking,Medi,unknown,https://docs.fcc.gov/public/attachments/FCC-22-40A1.pdf,https://www.fcc.gov/document/fcc-seeks-comment-channel-6-lptv-stations-maintaining-fm-service
"June 6, 2022",Chairwoman Rosenworcel Signs Robocall MOU with Canadian Counterpart,Chairwoman Rosenworcel Signs Robocall Cooperation Agreement With Canadian Counterpar,Sta,"Enforcement, International, Media Relation",Cross-Border Cooperation in Fighting Spoofed Robocall Scams Is Crucial in Protecting American and Canadian Consum,https://docs.fcc.gov/public/attachments/DOC-383992A1.pdf,https://www.fcc.gov/document/chairwoman-rosenworcel-signs-robocall-mou-canadian-counterpart
"June 3, 2022","WRC Advisory Committee Working Groups 1, 2, 3, & 4 Schedule Meetings","Informal Working Group 1, Informal Working Group 2, Informal Working Group 3, and Informal Working Group 4 of the World Radiocommunication Conference Advisory Committee Schedule Their Meetings",Public Noti,International,unknown,https://docs.fcc.gov/public/attachments/DA-22-598A1.pdf,https://www.fcc.gov/document/wrc-advisory-committee-working-groups-1-2-3-4-schedule-meetings-0
"June 1, 2022","FCC to Hold Open Commission Meeting Wednesday, June 8, 2022","CC to Hold Open Commission Meeting Wednesday, June 8, 2022",Sunshi,Managing Directo,Sunshine Notice for June Open Commission Meeting,https://docs.fcc.gov/public/attachments/DOC-383868A1.pdf,https://www.fcc.gov/document/fcc-hold-open-commission-meeting-wednesday-june-8-2022
"May 31, 2022",FCC Launches Tutorials & Help Center for Broadband Data Collection,CC Launches Tutorials And Help Center For Broadband Data Collection,News Relea,"Media Relations, Consumer and Governmental Affai",Resources Will Help Service Providers Submit Data For Improved Broadband Ma,https://docs.fcc.gov/public/attachments/DOC-383828A1.pdf,https://www.fcc.gov/document/fcc-launches-tutorials-help-center-broadband-data-collection
"May 31, 2022",Carr Visits Wyoming and South Dakota,Carr Joins Senator John Barrasso in Wyoming and Senator John Thune in South Dakota,Sta,"Media Relations, Office of Commissioner C",Events Focus on Public Safety Communications and Expanding Rural Connectivity,https://docs.fcc.gov/public/attachments/DOC-383815A1.pdf,https://www.fcc.gov/document/carr-visits-wyoming-and-south-dakota
"May 27, 2022",FCC to Retire Legacy CORES on July 15 with CORES2 Remaining Available,"Office of Managing Director Will Decommission Legacy Commission Registration System on July 15, 2022",Public Noti,Managing Directo,unknown,https://docs.fcc.gov/public/attachments/DA-22-508A1.pdf,https://www.fcc.gov/document/fcc-retire-legacy-cores-july-15-cores2-remaining-available
"May 25, 2022",FCC Announces Over $2.8 Billion in Final ECF Funding Requests,CC Announces Over $2.8 Billion In Funding Requests For Final Window In Ongoing Work To Close The Homework Gap,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affai",Schools and Libraries with Greatest Needs to be First in Line for Emergency Connectivity Fund Su,https://docs.fcc.gov/public/attachments/DOC-383685A1.pdf,https://www.fcc.gov/document/fcc-announces-over-28-billion-final-ecf-funding-requests
"May 20, 2022",FCC Modernizes and Improves Its Priority Services Rules,Review of Rules and Requirements For Priority Services,Report and Order,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/FCC-22-36A1.pdf,https://www.fcc.gov/document/fcc-modernizes-and-improves-its-priority-services-rules-0
"May 20, 2022",FCC Proposes Higher Speed Goals for Small Rural Broadband Providers,Connect America Fund: A National Broadband Plan for Our Future High-Cost Universal Service Support; Connect America Fund – Alaska Plan; Expanding Broadband Service Through the ACAM Program,Notice of Proposed Rulemaking,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-22-35A1.pdf,https://www.fcc.gov/document/fcc-proposes-higher-speed-goals-small-rural-broadband-providers-0
"May 20, 2022",FCC Acts to Stop International Robocall Scams,"Advanced Methods to Target and Eliminate Unlawful Robocalls, CG Docket No. 17-59; Call Authentication Trust Anchor, WC Docket No. 17-97; Report and Order, Order on Reconsideration, Order, and Further Notice of Proposed Rulemaking","Order, Order on Reconsideration, FNPRM","Wireline Competition, Consumer and Governmental Affai",unknown,https://docs.fcc.gov/public/attachments/FCC-22-37A1.pdf,https://www.fcc.gov/document/fcc-acts-stop-international-robocall-scams
"May 19, 2022",FCC Updates FM Radio Directional Antenna Verification Rules,Updating FM Broadcast Radio Service Directional Antenna Performance Verification,Report and Order,Medi,unknown,https://docs.fcc.gov/public/attachments/FCC-22-38A1.pdf,https://www.fcc.gov/document/fcc-updates-fm-radio-directional-antenna-verification-rules-0
"May 19, 2022",Carr Concerned by BEAD Rules,Carr Concerned That Administration's New Broadband Rules Will Waste Taxpayer Dollars and Leave Families Waiting on Wrong Side of the Digital Divid,Sta,"Media Relations, Office of Commissioner C",Rules Pursue Extraneous Political Goals Rather than Focusing on Connecting America,https://docs.fcc.gov/public/attachments/DOC-383507A1.pdf,https://www.fcc.gov/document/carr-concerned-bead-rules
"May 19, 2022",FCC Announces Third Public Hearing on Broadband Consumer Labels,CC Announces Third Public Hearing on Broadband Consumer Labels,Public Noti,Consumer and Governmental Affai,unknown,https://docs.fcc.gov/public/attachments/DA-22-556A1.pdf,https://www.fcc.gov/document/fcc-announces-third-public-hearing-broadband-consumer-labels
"May 19, 2022",FCC Deactivates Disaster Reporting for NM Wildfires,he FCC's Public Safety & Homeland Security Bureau Announces Deactivation Of The Disaster Information Reporting System For Communications Impacted By The New Mexico Wildfires,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-22-555A1.pdf,https://www.fcc.gov/document/fcc-deactivates-disaster-reporting-nm-wildfires
"May 19, 2022","New Mexico Wildfires Communications Status Report - May 19, 2022","Communications Status Report for Areas Impacted by the Wildfires in New Mexico May 19, 2022",Public Noti,Media Relation,"Communications status report for areas affected by the wildfires in New Mexico - May 19, 2022",https://docs.fcc.gov/public/attachments/DOC-383503A1.pdf,https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-19-2022
"May 19, 2022",FCC Signs Robocall Partnerships with Nine More State Attorneys General,State Robocall Enforcers Continue To Partner Up With The FCC To Protect American Consumers,News Relea,"Enforcement, Media Relations, Office of Chairwoman Rosenworcel","Iowa, Florida, Louisiana, Maine, Massachusetts, Mississippi, Nevada, New Hampshire, and South Carolina Attorney Generals Sign Robocall Enforcement MOUs with FCC",https://docs.fcc.gov/public/attachments/DOC-383498A1.pdf,https://www.fcc.gov/document/fcc-signs-robocall-partnerships-nine-more-state-attorneys-general
"May 18, 2022",Starks Remarks to Council of Large Public Housing Authorities,Remarks of Commissioner Geoffrey Starks before the Council of Large Public Housing Authorities,Speech,Media Relation,Remarks of Commissioner Geoffrey Starks before the Council of Large Public Housing Auth,https://docs.fcc.gov/public/attachments/DOC-383466A1.pdf,https://www.fcc.gov/document/starks-remarks-council-large-public-housing-authorities
"May 18, 2022",FCC Announces Agenda for 988 Geolocation Forum,CC Announces Agenda for 988 Geolocation Forum,Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-22-552A1.pdf,https://www.fcc.gov/document/fcc-announces-agenda-988-geolocation-forum
"May 18, 2022",FCC Announces Tentative Agenda for June Open Meeting,CC Announces Tentative Agenda for June Open Meeting,News Relea,"Media Relations, Office of Chairwoman Rosenworcel","FCC Chairwoman Jessica Rosenworcel announced the items tentatively on the agenda for the June Open Commission Meeting scheduled for Wednesday, June 8, 2022",https://docs.fcc.gov/public/attachments/DOC-383460A1.pdf,https://www.fcc.gov/document/fcc-announces-tentative-agenda-june-open-meeting-9
"May 18, 2022","New Mexico Wildfires Communications Status Report - May 18, 2022","Communications Status Report for Areas Impacted by the Wildfires in New Mexico May 18, 2022",Public Noti,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by the wildfires in New Mexico - May 18, 2022",https://docs.fcc.gov/public/attachments/DOC-383459A1.pdf,https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-18-2022
"May 17, 2022",FCC Expands Disaster Information Reporting Area for NM Wildfires,he FCC'S Public Safety & Homeland Security Bureau Expands Reporting For The New Mexico Wildfires In The Disaster Information Reporting System,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-22-547A1.pdf,https://www.fcc.gov/document/fcc-expands-disaster-information-reporting-area-nm-wildfires
"May 17, 2022","Deletion of Item from May 19, 2022 Open Meeting","Deletion of Item from May 19, 2022 Open Meeting",Sunshi,Managing Directo,Sunsh,https://docs.fcc.gov/public/attachments/DOC-383417A1.pdf,https://www.fcc.gov/document/deletion-item-may-19-2022-open-meeting
"May 17, 2022",FCC Dismisses and Denies AFR Filed by Chinese Voice of Golden City,"In the Matter of Chinese Voice of Golden City, DKQLS-LP, Las Vegas, Nevada, Facility ID No. 194198",Order on Review,Enforcement,unknown,https://docs.fcc.gov/public/attachments/FCC-22-34A1.pdf,https://www.fcc.gov/document/fcc-dismisses-and-denies-afr-filed-chinese-voice-golden-city-0
"May 17, 2022","New Mexico Wildfires Communications Status Report - May 17, 2022","Communications Status Report for Areas Impacted by the Wildfires in New Mexico May 17, 2022",Public Noti,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by the wildfires in New Mexico - May 17, 2022",https://docs.fcc.gov/public/attachments/DOC-383416A1.pdf,https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-17-2022
"May 17, 2022",FCC Commits $50 Million in Emergency Connectivity Funding,CC Commits $50 Million In Emergency Connectivity Funding To Schools And Libraries To Help Close The Homework Gap,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affai","Nearly $4.9 Billion Committed to Date to Connect Over 12.6 Million Students in All States, Territories and Washington, D.C.",https://docs.fcc.gov/public/attachments/DOC-383414A1.pdf,https://www.fcc.gov/document/fcc-commits-50-million-emergency-connectivity-funding
"May 16, 2022",Comment Sought on State of Competition in Communications Marketplace,Office of Economics and Analytics Seeks Comment on the State of Competition in the Communications Marketplac,Public Noti,Economics and Analytic,unknown,https://docs.fcc.gov/public/attachments/DA-22-535A1.pdf,https://www.fcc.gov/document/comment-sought-state-competition-communications-marketplace
